Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10002795,2020-08-21 00:02:11,2019-08-20 14:38:49,3276751,989578802,3276751,302,359,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002795/SRR10002795.lite.1,SRX6741757,SL310968,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292604,SAMN12606793,simple,655179,air metagenome,gCSD17-HKG-AS34,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,906EAD02983E02452AA2AE048924A7E8,13B212C212BBC25094FC51DE9AE2B0DE
SRR10002789,2020-08-21 00:02:12,2019-08-20 14:39:29,4127262,1246433124,4127262,302,440,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002789/SRR10002789.lite.1,SRX6741763,SL310969,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292610,SAMN12606794,simple,655179,air metagenome,gCSD17-HKG-AS35,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,3582D1B6D5562D2A455D1BA050AB973E,94B321F12E39496D01B473C050FE9600
SRR10002788,2020-08-21 00:02:12,2019-08-20 14:39:31,5482723,1655782346,5482723,302,594,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002788/SRR10002788.lite.1,SRX6741764,SL310970,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292611,SAMN12606795,simple,655179,air metagenome,gCSD17-HKG-AS36,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,E309DF1B5946B194CAED19B073B1116F,A39C62E27DD05997202FA96535DA7046
SRR10002784,2020-08-21 00:02:12,2019-08-20 14:39:36,4569959,1380127618,4569959,302,510,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002784/SRR10002784.lite.1,SRX6741768,SL310992,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292615,SAMN12606817,simple,655179,air metagenome,gCSD17-HKG-AS58,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,75FEECE6451BF327CB4A936C447A206F,71245E79A76EB0B2D65B9E8D4D60139C
SRR10002787,2020-08-21 00:02:12,2019-08-20 14:38:42,4820210,1455703420,4820210,302,531,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002787/SRR10002787.lite.1,SRX6741765,SL310993,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292612,SAMN12606818,simple,655179,air metagenome,gCSD17-HKG-AS59,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,D853C91088141F0C570FFAF27D31FE5B,2A887B2BED09E84C64EBDC57B1E0B997
SRR10002790,2020-08-21 00:02:12,2019-08-20 14:38:38,4118177,1243689454,4118177,302,449,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002790/SRR10002790.lite.1,SRX6741762,SL310994,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292609,SAMN12606819,simple,655179,air metagenome,gCSD17-HKG-AS60,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,2F307640022DD5A7F6C611265751F682,E618D16C0A80F91B71671853850C5611
SRR10002807,2020-08-21 00:02:11,2019-08-20 14:42:26,4611631,1392712562,4611631,302,516,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002807/SRR10002807.lite.1,SRX6741745,SL310997,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292592,SAMN12606822,simple,655179,air metagenome,gCSD17-HKG-AS63,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,756584ACA6E2CC8DEB8E57527DE9DBDF,3FB7EE011BF88E966B8F631FE36BB527
SRR10002820,2020-08-21 00:02:10,2019-08-20 14:42:31,6715909,2028204518,6715909,302,743,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002820/SRR10002820.lite.1,SRX6741732,SL311011,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292579,SAMN12606836,simple,655179,air metagenome,gCSD17-HKG-AS77,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,68B6CC61E2C9FDC14D96E7E7B59BADCC,EBD05853704CCEB64C9A108AF4192FE2
SRR10002821,2020-08-21 00:02:10,2019-08-20 14:42:31,5013286,1514012372,5013286,302,547,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002821/SRR10002821.lite.1,SRX6741731,SL311012,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292578,SAMN12606837,simple,655179,air metagenome,gCSD17-HKG-AS78,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,C8DB9ADA6688359EEE8FF82E4223E288,C3D544E00C795117415AD831CF146772
SRR10002818,2020-08-21 00:02:11,2019-08-20 14:42:28,6754066,2039727932,6754066,302,745,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002818/SRR10002818.lite.1,SRX6741734,SL311013,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292581,SAMN12606838,simple,655179,air metagenome,gCSD17-HKG-AS79,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,DEF6EDEC90798D54569A3051B8375F25,6DC0B2DF8077E4C3874AB25BB394A09B
SRR10002819,2020-08-21 00:02:11,2019-08-20 14:42:35,6798265,2053076030,6798265,302,727,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002819/SRR10002819.lite.1,SRX6741733,SL311014,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292580,SAMN12606839,simple,655179,air metagenome,gCSD17-HKG-AS80,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,65D0D1F72C58B054430C8C9A81290B96,692270030BB65C4A106C6C477FF77C43
SRR10002785,2020-08-21 00:02:12,2019-08-20 14:41:10,4702516,1420159832,4702516,302,603,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002785/SRR10002785.lite.1,SRX6741767,SL342404,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292614,SAMN12606694,simple,655179,air metagenome,gCSD17-LON-AS13,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,1ECC796D7A6A70F257B9D88B8AB45BE7,1A343444F346E713EA430DB103D16C92
SRR10002776,2020-08-21 00:02:12,2019-08-20 14:39:45,6049781,1827033862,6049781,302,772,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002776/SRR10002776.lite.1,SRX6741776,SL342405,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292623,SAMN12606690,simple,655179,air metagenome,gCSD17-LON-AS14,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,40EE9AAE2EF0132C74B77A1AEFF484C5,C2F024ACBC9B314C28BABEDC09E97394
SRR10002779,2020-08-21 00:02:12,2019-08-20 14:39:33,5955471,1798552242,5955471,302,766,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002779/SRR10002779.lite.1,SRX6741773,SL342393,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292620,SAMN12606693,simple,655179,air metagenome,gCSD17-LON-AS2,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,BBF623A788DD32E4534CD1510AE4EB25,4DB7D4D42EE1610B2AEEB4D863D1B9CF
SRR10002777,2020-08-21 00:02:12,2019-08-20 14:37:52,3406199,1028672098,3406199,302,434,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002777/SRR10002777.lite.1,SRX6741775,SL342411,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292622,SAMN12606691,simple,655179,air metagenome,gCSD17-LON-AS20,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,C8C73204E80878F69CD00C1BFAB42B22,AD10E4FAAB0E3A2F6B2A303811DE414D
SRR10002786,2020-08-21 00:02:12,2019-08-20 14:40:10,4080940,1232443880,4080940,302,522,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002786/SRR10002786.lite.1,SRX6741766,SL342412,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292613,SAMN12606695,simple,655179,air metagenome,gCSD17-LON-AS21,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,B81A22A38977E574646D6441C8E6B0BB,7FFDD3F272817E2C8FD1766250778A02
SRR10002783,2020-08-21 00:02:12,2019-08-20 14:40:59,6627104,2001385408,6627104,302,847,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002783/SRR10002783.lite.1,SRX6741769,SL342394,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292616,SAMN12606689,simple,655179,air metagenome,gCSD17-LON-AS3,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,D3FEDD37E4B3FF85B063F4FCF5450B32,5E7BF683F7E975E6DD1CFB9F70E26961
SRR10002778,2020-08-21 00:02:12,2019-08-20 14:37:38,3855626,1164399052,3855626,302,492,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002778/SRR10002778.lite.1,SRX6741774,SL342421,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292621,SAMN12606692,simple,655179,air metagenome,gCSD17-LON-AS30,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,7B1F946CE41945C7795F285614BC5A12,AA8C84C6CACB93AD081E9D19D277328F
SRR10002781,2020-08-21 00:02:12,2019-08-20 14:39:38,6108609,1844799918,6108609,302,788,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002781/SRR10002781.lite.1,SRX6741771,SL342431,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292618,SAMN12606687,simple,655179,air metagenome,gCSD17-LON-AS40,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,01D6A9A64FDECCE3CA33773C8A026A28,4EF02D10C2C556EDAA7F667B0367BBA8
SRR10002782,2020-08-21 00:02:12,2019-08-20 14:40:52,4900740,1480023480,4900740,302,627,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002782/SRR10002782.lite.1,SRX6741770,SL342432,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292617,SAMN12606688,simple,655179,air metagenome,gCSD17-LON-AS41,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,EB9F686E7420F0DC6A256994ABA7AAFF,1AF08A49079E5DBD2D2DAF82F44D28BD
SRR10002825,2020-08-21 00:02:10,2019-08-20 14:44:48,6774085,2045773670,6774085,302,865,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002825/SRR10002825.lite.1,SRX6741727,SL342381,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292574,SAMN12606676,simple,655179,air metagenome,gCSD17-NYC-AS19,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,03B9B06DCA6F153F127EFCE7E40A3720,DF22808687B31F12176F3802CD24F886
SRR10002824,2020-08-21 00:02:10,2019-08-20 14:42:48,6047749,1826420198,6047749,302,771,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002824/SRR10002824.lite.1,SRX6741728,SL342382,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292575,SAMN12606677,simple,655179,air metagenome,gCSD17-NYC-AS20,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,F48A95FBF969CED1333A7A15ECF9D4CC,4A0BC1DC7A2D43492B84350837A2E1A8
SRR10002823,2020-08-21 00:02:10,2019-08-20 14:44:03,7056012,2130915624,7056012,302,913,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002823/SRR10002823.lite.1,SRX6741729,SL342383,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292576,SAMN12606678,simple,655179,air metagenome,gCSD17-NYC-AS21,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,F12B94734F1A8E0C4987E75D8C1F54CF,A42AE358DBBFC7AC95290ECA1B513045
SRR10002822,2020-08-21 00:02:10,2019-08-20 14:42:35,5388923,1627454746,5388923,302,691,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002822/SRR10002822.lite.1,SRX6741730,SL342384,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292577,SAMN12606679,simple,655179,air metagenome,gCSD17-NYC-AS22,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,5EF4FF3CD5CCDB8FE5B57626A7BA190C,DE49E1B59826F4EB17019EA8A61F88D8
SRR10002829,2020-08-21 00:02:10,2019-08-20 14:42:54,4864825,1469177150,4864825,302,625,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002829/SRR10002829.lite.1,SRX6741723,SL342385,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292570,SAMN12606680,simple,655179,air metagenome,gCSD17-NYC-AS23,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,749CA96E0C76F2A4489BD89E4737DB7A,529FB2A175A0EA7DFB625885CAFF663C
SRR10002828,2020-08-21 00:02:10,2019-08-20 14:44:30,6518540,1968599080,6518540,302,828,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002828/SRR10002828.lite.1,SRX6741724,SL342386,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292571,SAMN12606681,simple,655179,air metagenome,gCSD17-NYC-AS24,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,DBC91E63C459FD3B09FCD81F15B3FA3B,C16E7781124147E73644CF9D6B2883B4
SRR10002827,2020-08-21 00:02:10,2019-08-20 14:43:40,6623637,2000338374,6623637,302,848,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002827/SRR10002827.lite.1,SRX6741725,SL342387,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292572,SAMN12606682,simple,655179,air metagenome,gCSD17-NYC-AS25,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,26162CC710DBD35742D477A93019CD6E,A148ACD7A3C888975DA4A8B9C39802AA
SRR10002826,2020-08-21 00:02:10,2019-08-20 14:44:28,6163572,1861398744,6163572,302,799,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002826/SRR10002826.lite.1,SRX6741726,SL342388,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292573,SAMN12606683,simple,655179,air metagenome,gCSD17-NYC-AS26,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,454303FACF168CB4BA7B30BA6D7CCC4F,293CAC8545B33F68485F801F4CE89B2F
SRR10002833,2020-08-21 00:02:10,2019-08-20 14:43:46,5219631,1576328562,5219631,302,675,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002833/SRR10002833.lite.1,SRX6741719,SL342389,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292566,SAMN12606684,simple,655179,air metagenome,gCSD17-NYC-AS27,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,B2C8066DF1C096A3561527399ADA0DC4,F57602BF2926BA662A267FDC50264312
SRR10002832,2020-08-21 00:02:10,2019-08-20 14:42:29,4989912,1506953424,4989912,302,639,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002832/SRR10002832.lite.1,SRX6741720,SL342390,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292567,SAMN12606685,simple,655179,air metagenome,gCSD17-NYC-AS28,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,E1089D7C7DE9B84B48FF1F72D879C9B5,4E327DEC2082A8693D88DBE1DDED24F1
SRR10002780,2020-08-21 00:02:12,2019-08-20 14:41:06,7117373,2149446646,7117373,302,912,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002780/SRR10002780.lite.1,SRX6741772,SL342391,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292619,SAMN12606686,simple,655179,air metagenome,gCSD17-NYC-AS29,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,6AA916CC47514032E378F33BA6F43B32,D6786B9D6F45AA83F7538C51F4412C95
SRR10002805,2020-08-21 00:02:11,2019-08-20 14:40:51,4040722,1220298044,4040722,302,437,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002805/SRR10002805.lite.1,SRX6741747,SL311025,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292594,SAMN12606566,simple,655179,air metagenome,gCSD17-OSL-AS11,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,FD4B70D7A50BFAEEAF28C2CBB5B534D7,44DDAA6544501233BDFA2361C1D234A8
SRR10002806,2020-08-21 00:02:11,2019-08-20 14:39:54,4035098,1218599596,4035098,302,440,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002806/SRR10002806.lite.1,SRX6741746,SL311026,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292593,SAMN12606567,simple,655179,air metagenome,gCSD17-OSL-AS12,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,AD9F79A5E8BD2BBC4F808AB556F6800C,585D1CE088BFFB4D77E96B7890BD1139
SRR10002803,2020-08-21 00:02:11,2019-08-20 14:38:54,3427688,1035161776,3427688,302,368,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002803/SRR10002803.lite.1,SRX6741749,SL311027,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292596,SAMN12606568,simple,655179,air metagenome,gCSD17-OSL-AS13,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,4FCAC0FAEC89B445E86C85894B35FDEC,C24F01BE3D65B9669C543DB6D929D9CD
SRR10002804,2020-08-21 00:02:11,2019-08-20 14:40:02,3404937,1028290974,3404937,302,370,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002804/SRR10002804.lite.1,SRX6741748,SL311028,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292595,SAMN12606569,simple,655179,air metagenome,gCSD17-OSL-AS14,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,B028B348B4519EC1454133BB009C8442,823E08C3F529DA6A7466C7B54B2F7A17
SRR10002801,2020-08-21 00:02:11,2019-08-20 14:40:53,3866835,1167784170,3866835,302,436,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002801/SRR10002801.lite.1,SRX6741751,SL311029,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292598,SAMN12606570,simple,655179,air metagenome,gCSD17-OSL-AS15,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,FD485EAAA95883676912BB105C6DFFDB,87791C0C7A066A9EBFE7680D74EE2AFC
SRR10002802,2020-08-21 00:02:11,2019-08-20 14:39:53,3670661,1108539622,3670661,302,400,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002802/SRR10002802.lite.1,SRX6741750,SL311030,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292597,SAMN12606571,simple,655179,air metagenome,gCSD17-OSL-AS16,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,7FBBAC83C7F891A4C338B3B71F132065,DE5D147E3EACCA12E979854B98C39141
SRR10002799,2020-08-21 00:02:11,2019-08-20 14:40:56,3956042,1194724684,3956042,302,511,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002799/SRR10002799.lite.1,SRX6741753,SL335676,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292600,SAMN12606572,simple,655179,air metagenome,gCSD17-OSL-AS17,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,41C707EF99A0B8768CC32FB7E307931D,A9274359681CC7524C29D5C5CA221FFA
SRR10002800,2020-08-21 00:02:11,2019-08-20 14:40:03,4973409,1501969518,4973409,302,640,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002800/SRR10002800.lite.1,SRX6741752,SL335677,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292599,SAMN12606573,simple,655179,air metagenome,gCSD17-OSL-AS18,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,74075B84480CF70230418719E0B13A8C,4AC250D14CEB8C09A0914AAB22A598B2
